lat,lon,st_marker_id
41.176062,-8.668386,A7917
41.179572,-8.624277,A7918
41.152113,-8.606322,A7919
41.151006,-8.603064,A7920
41.130387,-8.606349,A7921
41.148378,-8.609499,A7922
41.166081,-8.60976,A7923
41.0922,-8.628516,A7924
41.162283,-8.648379,A7925
41.156523,-8.679996,A7926
41.14602,-8.611398,A7927
41.156793,-8.598645,A7928
41.182488,-8.646399,A7929
41.178015,-8.584524,A7930
41.180058,-8.605278,A7931
41.138262,-8.611137,A7932
41.175567,-8.627787,A7933
41.187933,-8.654112,A7934
41.171004,-8.628507,A7935
41.16141,-8.609499,A7936
41.140944,-8.634942,A7937
41.140422,-8.636013,A7938
41.160942,-8.641161,A7939
41.173704,-8.685648,A7940
41.160366,-8.609904,A7941
41.180067,-8.604504,A7942
41.18418,-8.685675,A7943
41.237253,-8.669934,A7944
41.161491,-8.609742,A7945
41.161437,-8.663148,A7946
41.161977,-8.60589,A7947
41.16654,-8.608113,A7948
41.153175,-8.670402,A7949
41.145867,-8.59968,A7950
41.143599,-8.617329,A7951
41.152563,-8.630361,A7952
41.15457,-8.609634,A7953
41.151096,-8.60994,A7954
41.183451,-8.69535,A7955
41.177466,-8.58843,A7956
41.155569,-8.62767,A7957
41.144823,-8.606727,A7958
41.163498,-8.593668,A7959
41.185107,-8.594784,A7960
41.236794,-8.669844,A7961
41.236875,-8.669772,A7962
41.160699,-8.615826,A7963
41.122908,-8.654769,A7964
41.177673,-8.653095,A7965
41.150232,-8.604261,A7966
41.150745,-8.646795,A7967
41.148675,-8.584263,A7968
41.163624,-8.647047,A7969
41.177637,-8.571294,A7970
41.237595,-8.670312,A7971
41.146056,-8.611011,A7972
41.175531,-8.627751,A7973
41.16294,-8.598024,A7974
41.166432,-8.612874,A7975
41.170626,-8.580915,A7976
41.184063,-8.613342,A7977
41.142888,-8.614701,A7978
41.175981,-8.670384,A7979
41.159322,-8.58141,A7980
41.230773,-8.540577,A7981
41.17788,-8.677368,A7982
41.17383,-8.607753,A7983
41.237811,-8.670276,A7984
41.153508,-8.655156,A7985
41.15151,-8.651061,A7986
41.142348,-8.615223,A7987
41.148792,-8.585685,A7988
41.16699,-8.653131,A7989
41.148792,-8.58582,A7990
41.177781,-8.598456,A7991
41.146821,-8.620011,A7992
41.147811,-8.606493,A7993
41.166216,-8.606403,A7994
41.167881,-8.595,A7995
41.176917,-8.59518,A7996
41.159871,-8.640936,A7997
41.116518,-8.581347,A7998
41.157198,-8.642295,A7999
41.1516,-8.640648,A8000
41.166477,-8.591958,A8001
41.162616,-8.666766,A8002
41.160348,-8.641503,A8003
41.178177,-8.651178,A8004
41.180283,-8.581734,A8005
41.148513,-8.598519,A8006
41.148765,-8.670537,A8007
41.237442,-8.670195,A8008
41.142708,-8.574678,A8009
41.1489,-8.585649,A8010
41.148747,-8.585622,A8011
41.171634,-8.660196,A8012
41.158161,-8.605116,A8013
41.154408,-8.649837,A8014
41.156352,-8.611821,A8015
41.146587,-8.592579,A8016
41.14827,-8.605773,A8017
41.155056,-8.663004,A8018
41.237442,-8.67024,A8019
41.157684,-8.593875,A8020
41.167728,-8.613873,A8021
41.142825,-8.61498,A8022
41.166063,-8.647695,A8023
41.133996,-8.614242,A8024
41.207724,-8.541657,A8025
41.198184,-8.560341,A8026
41.146182,-8.611587,A8027
41.238,-8.669583,A8028
41.160708,-8.667981,A8029
41.155092,-8.630181,A8030
41.142681,-8.600121,A8031
41.178555,-8.613963,A8032
41.144481,-8.605917,A8033
41.165019,-8.650134,A8034
41.154246,-8.649855,A8035
41.144193,-8.640648,A8036
41.208471,-8.688366,A8037
41.164425,-8.632089,A8038
41.160582,-8.680671,A8039
41.159628,-8.570295,A8040
41.171904,-8.657343,A8041
41.143509,-8.600859,A8042
41.149944,-8.605638,A8043
41.144166,-8.57655,A8044
41.165136,-8.606322,A8045
41.076099,-8.633529,A8046
41.160978,-8.62947,A8047
41.164704,-8.631675,A8048
41.148783,-8.585901,A8049
41.176359,-8.668908,A8050
41.169249,-8.64882,A8051
41.153625,-8.646264,A8052
41.151591,-8.632737,A8053
41.181804,-8.601237,A8054
41.166738,-8.631522,A8055
41.177961,-8.669907,A8056
41.149125,-8.611488,A8057
41.18004,-8.65107,A8058
41.154831,-8.630577,A8059
41.189418,-8.562465,A8060
41.153751,-8.612955,A8061
41.175279,-8.613675,A8062
41.169996,-8.629056,A8063
41.172849,-8.591517,A8064
41.125383,-8.605719,A8065
41.140692,-8.640459,A8066
41.148783,-8.5842,A8067
41.151528,-8.63946,A8068
41.159115,-8.636976,A8069
41.159394,-8.630766,A8070
41.162031,-8.592957,A8071
41.155407,-8.673228,A8072
41.147784,-8.614593,A8073
41.144949,-8.609553,A8074
41.155803,-8.575326,A8075
41.154255,-8.609562,A8076
41.162157,-8.649909,A8077
41.163966,-8.61624,A8078
41.173245,-8.662482,A8079
41.124996,-8.606304,A8080
41.151348,-8.618688,A8081
41.17518,-8.565822,A8082
41.166639,-8.621019,A8083
41.147757,-8.620101,A8084
41.140926,-8.65044,A8085
41.14863,-8.585883,A8086
41.142744,-8.611659,A8087
41.140422,-8.63541,A8088
41.183433,-8.601138,A8089
41.147676,-8.602785,A8090
41.144148,-8.641179,A8091
41.161122,-8.631945,A8092
41.14287,-8.575101,A8093
41.165244,-8.596521,A8094
41.159403,-8.682408,A8095
41.153364,-8.599536,A8096
41.165685,-8.588862,A8097
41.141268,-8.615358,A8098
41.182704,-8.604351,A8099
41.178312,-8.575515,A8100
41.148324,-8.613099,A8101
41.151537,-8.617698,A8102
41.180922,-8.654265,A8103
41.167881,-8.625411,A8104
41.164884,-8.641035,A8105
41.178249,-8.663364,A8106
41.206464,-8.563599,A8107
41.140971,-8.614539,A8108
41.179131,-8.598573,A8109
41.152662,-8.630892,A8110
41.148756,-8.607861,A8111
41.180004,-8.681832,A8112
41.161392,-8.640792,A8113
41.148207,-8.613216,A8114
41.161311,-8.640756,A8115
41.161473,-8.682741,A8116
41.170158,-8.666649,A8117
41.146875,-8.61138,A8118
41.150457,-8.600301,A8119
41.21919,-8.690049,A8120
41.140611,-8.616951,A8121
41.237028,-8.669799,A8122
41.168502,-8.619624,A8123
41.237595,-8.670213,A8124
41.236731,-8.669871,A8125
41.157711,-8.633115,A8126
41.149881,-8.646561,A8127
41.355864,-8.742699,A8128
41.148927,-8.61579,A8129
41.173137,-8.649396,A8130
41.121585,-8.601183,A8131
41.237469,-8.670249,A8132
41.184387,-8.615934,A8133
41.1417,-8.615781,A8134
41.169348,-8.618922,A8135
41.149152,-8.627148,A8136
41.157567,-8.664687,A8137
41.160528,-8.604765,A8138
41.145723,-8.610804,A8139
41.124627,-8.606061,A8140
41.159403,-8.571618,A8141
41.216805,-8.559756,A8142
41.153076,-8.670483,A8143
41.149332,-8.625456,A8144
41.16159,-8.611128,A8145
41.175846,-8.623656,A8146
41.11875,-8.622342,A8147
41.144355,-8.606115,A8148
41.130612,-8.602785,A8149
41.129541,-8.604162,A8150
41.169474,-8.594658,A8151
41.150979,-8.609733,A8152
41.163012,-8.592093,A8153
41.146965,-8.606853,A8154
41.144247,-8.641026,A8155
41.157612,-8.679627,A8156
41.156028,-8.613198,A8157
41.14062,-8.611254,A8158
41.146623,-8.591994,A8159
41.148432,-8.625105,A8160
41.152212,-8.604846,A8161
41.158998,-8.643906,A8162
41.150151,-8.659062,A8163
41.162463,-8.614638,A8164
41.163795,-8.619723,A8165
41.150331,-8.614647,A8166
41.156469,-8.626302,A8167
41.168223,-8.689248,A8168
41.150052,-8.660043,A8169
41.178267,-8.581536,A8170
41.147577,-8.614683,A8171
41.148846,-8.586396,A8172
41.148819,-8.585676,A8173
41.148054,-8.66556,A8174
41.171301,-8.655417,A8175
41.1696,-8.612829,A8176
41.166666,-8.625177,A8177
41.159691,-8.569224,A8178
41.148198,-8.61291,A8179
41.172219,-8.612577,A8180
41.154615,-8.609454,A8181
41.158944,-8.608347,A8182
41.146353,-8.63118,A8183
41.14539,-8.610786,A8184
41.146398,-8.630478,A8185
41.171013,-8.626005,A8186
41.175,-8.64963,A8187
41.161869,-8.640999,A8188
41.15277,-8.594775,A8189
41.163255,-8.683524,A8190
41.183325,-8.608293,A8191
41.160609,-8.610822,A8192
41.02506,-8.623683,A8193
41.166639,-8.64864,A8194
41.161005,-8.624403,A8195
41.23611,-8.617113,A8196
41.127408,-8.632674,A8197
41.148693,-8.584245,A8198
41.187195,-8.638812,A8199
41.154615,-8.61012,A8200
41.158701,-8.680734,A8201
41.167629,-8.576658,A8202
41.156154,-8.594685,A8203
41.153526,-8.65575,A8204
41.173353,-8.565795,A8205
41.155839,-8.617131,A8206
41.149863,-8.599194,A8207
41.173038,-8.654652,A8208
41.148639,-8.668656,A8209
41.237469,-8.67015,A8210
41.177475,-8.584866,A8211
41.160249,-8.609985,A8212
41.166792,-8.620452,A8213
41.127894,-8.605836,A8214
41.179572,-8.601849,A8215
41.153265,-8.654796,A8216
41.159844,-8.640774,A8217
41.151528,-8.614557,A8218
41.159052,-8.599599,A8219
41.175639,-8.586,A8220
41.148495,-8.613603,A8221
41.129037,-8.593371,A8222
41.160744,-8.636625,A8223
41.153022,-8.645328,A8224
41.181786,-8.601291,A8225
41.191263,-8.581176,A8226
41.163615,-8.637021,A8227
41.159736,-8.639262,A8228
41.180778,-8.654346,A8229
41.19327,-8.569782,A8230
41.237298,-8.670015,A8231
41.14782,-8.6094,A8232
41.164722,-8.616024,A8233
41.161635,-8.588646,A8234
41.156622,-8.631351,A8235
41.151879,-8.597151,A8236
41.153454,-8.610714,A8237
41.148738,-8.585739,A8238
41.14872,-8.585685,A8239
41.161221,-8.64063,A8240
41.164902,-8.618283,A8241
41.237604,-8.670096,A8242
41.173074,-8.663634,A8243
41.14872,-8.607186,A8244
41.189337,-8.595774,A8245
41.168358,-8.688501,A8246
41.155704,-8.679951,A8247
41.170518,-8.64396,A8248
41.148621,-8.585973,A8249
41.176521,-8.628354,A8250
41.15493,-8.61894,A8251
41.14638,-8.611614,A8252
41.17266,-8.664129,A8253
41.161977,-8.64846,A8254
41.163282,-8.664228,A8255
41.163039,-8.591652,A8256
41.148558,-8.587242,A8257
41.152086,-8.62983,A8258
41.178159,-8.615961,A8259
41.149944,-8.614701,A8260
41.158818,-8.611695,A8261
41.188626,-8.586747,A8262
41.158728,-8.665416,A8263
41.148711,-8.585748,A8264
41.170761,-8.588781,A8265
41.161914,-8.632377,A8266
41.154876,-8.611929,A8267
41.181183,-8.582454,A8268
41.154966,-8.610057,A8269
41.164758,-8.638353,A8270
41.147568,-8.608671,A8271
41.147703,-8.586522,A8272
41.149044,-8.622387,A8273
41.014971,-8.642439,A8274
41.162832,-8.622207,A8275
41.148549,-8.598726,A8276
41.129622,-8.619993,A8277
41.177601,-8.657226,A8278
41.150619,-8.607033,A8279
41.23746,-8.670096,A8280
41.163147,-8.589069,A8281
41.140899,-8.609661,A8282
41.157486,-8.643447,A8283
41.152968,-8.637777,A8284
41.10723,-8.627202,A8285
41.147721,-8.633709,A8286
41.184909,-8.581563,A8287
41.156514,-8.57421,A8288
41.170707,-8.651232,A8289
41.145093,-8.610813,A8290
41.23683,-8.670042,A8291
41.1543,-8.64549,A8292
41.145957,-8.612001,A8293
41.180877,-8.654238,A8294
41.162931,-8.585541,A8295
41.167611,-8.596521,A8296
41.161536,-8.639631,A8297
41.157621,-8.644221,A8298
41.162265,-8.603721,A8299
41.148936,-8.58564,A8300
41.141205,-8.556705,A8301
41.154228,-8.648073,A8302
41.179194,-8.67924,A8303
41.154066,-8.611983,A8304
41.169528,-8.608401,A8305
41.145093,-8.636598,A8306
41.143986,-8.57529,A8307
41.186034,-8.639919,A8308
41.154795,-8.664867,A8309
41.160753,-8.684613,A8310
41.132268,-8.65224,A8311
41.156046,-8.613135,A8312
41.155479,-8.63019,A8313
41.174442,-8.666622,A8314
41.155119,-8.643672,A8315
41.151537,-8.617662,A8316
41.156145,-8.591526,A8317
41.148081,-8.620551,A8318
41.174442,-8.584191,A8319
41.161374,-8.64063,A8320
41.178852,-8.626878,A8321
41.148648,-8.660016,A8322
41.167764,-8.592588,A8323
41.146929,-8.590437,A8324
41.178663,-8.687043,A8325
41.151987,-8.610417,A8326
41.161455,-8.667315,A8327
41.175189,-8.586252,A8328
41.18355,-8.695404,A8329
41.237523,-8.670321,A8330
41.147514,-8.601867,A8331
41.171877,-8.649216,A8332
41.177376,-8.609715,A8333
41.164614,-8.662896,A8334
41.151258,-8.592759,A8335
41.155209,-8.672013,A8336
41.146488,-8.584398,A8337
41.15142,-8.621892,A8338
41.151645,-8.564463,A8339
41.140539,-8.616627,A8340
41.236623,-8.669637,A8341
41.237154,-8.670123,A8342
41.125878,-8.605449,A8343
41.237559,-8.670294,A8344
41.159529,-8.569449,A8345
41.169888,-8.634879,A8346
41.161887,-8.6112,A8347
41.18373,-8.598825,A8348
41.148243,-8.628939,A8349
41.127462,-8.664561,A8350
41.175036,-8.589564,A8351
41.172354,-8.608014,A8352
41.169429,-8.595369,A8353
41.158071,-8.645517,A8354
41.147298,-8.617914,A8355
41.156847,-8.629083,A8356
41.173353,-8.60229,A8357
41.147478,-8.620587,A8358
41.161221,-8.661249,A8359
41.136075,-8.625546,A8360
41.173794,-8.565642,A8361
41.15358,-8.628804,A8362
41.129442,-8.651763,A8363
41.163057,-8.591859,A8364
41.192001,-8.577405,A8365
41.147424,-8.620551,A8366
41.151798,-8.610138,A8367
41.179833,-8.573004,A8368
41.145912,-8.631216,A8369
41.169465,-8.621649,A8370
41.141151,-8.558577,A8371
41.177781,-8.606997,A8372
41.177142,-8.619552,A8373
41.157108,-8.62902,A8374
41.144202,-8.599437,A8375
41.232375,-8.626032,A8376
41.14053,-8.61597,A8377
41.167971,-8.60112,A8378
41.146281,-8.61138,A8379
41.162634,-8.593821,A8380
41.157171,-8.602029,A8381
41.160438,-8.644617,A8382
41.145444,-8.603451,A8383
41.155317,-8.637642,A8384
41.178762,-8.648361,A8385
41.183838,-8.691273,A8386
41.148765,-8.58555,A8387
41.155488,-8.653941,A8388
41.140638,-8.611344,A8389
41.164794,-8.611398,A8390
41.144544,-8.567505,A8391
41.141727,-8.612937,A8392
41.166117,-8.651592,A8393
41.143716,-8.614188,A8394
41.149017,-8.586756,A8395
41.170077,-8.643834,A8396
41.168133,-8.62236,A8397
41.164497,-8.590383,A8398
41.158629,-8.635968,A8399
41.15115,-8.614566,A8400
41.182947,-8.599338,A8401
41.161338,-8.640504,A8402
41.148369,-8.606115,A8403
41.164497,-8.590527,A8404
41.166315,-8.596962,A8405
41.149593,-8.604639,A8406
41.188365,-8.561322,A8407
41.143122,-8.637678,A8408
41.136228,-8.626104,A8409
41.160843,-8.647371,A8410
41.23728,-8.670222,A8411
41.174325,-8.598681,A8412
41.177178,-8.590257,A8413
41.15457,-8.614404,A8414
41.162733,-8.592939,A8415
41.181516,-8.574885,A8416
41.167701,-8.621919,A8417
41.148837,-8.629128,A8418
41.169321,-8.660898,A8419
41.176026,-8.632557,A8420
41.156055,-8.680716,A8421
41.136867,-8.617644,A8422
41.162175,-8.606277,A8423
41.193189,-8.576415,A8424
41.160114,-8.592453,A8425
41.146722,-8.59131,A8426
41.175639,-8.668233,A8427
41.140476,-8.612406,A8428
41.145228,-8.625519,A8429
41.174091,-8.583849,A8430
41.14269,-8.574669,A8431
41.136156,-8.599383,A8432
41.108292,-8.622819,A8433
41.154768,-8.620569,A8434
41.157207,-8.612748,A8435
41.144274,-8.605935,A8436
41.140467,-8.613063,A8437
41.167575,-8.611938,A8438
41.160177,-8.624043,A8439
41.154354,-8.649891,A8440
41.180472,-8.673309,A8441
41.155632,-8.65359,A8442
41.179437,-8.624295,A8443
41.17572,-8.65449,A8444
41.15052,-8.594937,A8445
41.181759,-8.60193,A8446
41.14089,-8.609877,A8447
41.150889,-8.610876,A8448
41.152761,-8.614656,A8449
41.155605,-8.63001,A8450
41.143554,-8.602776,A8451
41.17374,-8.565642,A8452
41.144274,-8.641044,A8453
41.162121,-8.684037,A8454
41.1948,-8.616195,A8455
41.150502,-8.627355,A8456
41.166153,-8.659674,A8457
41.18103,-8.654256,A8458
41.157504,-8.630442,A8459
41.143707,-8.633403,A8460
41.192253,-8.578287,A8461
41.15268,-8.629749,A8462
41.137479,-8.619642,A8463
41.139216,-8.609211,A8464
41.188374,-8.498871,A8465
41.149404,-8.622738,A8466
41.144274,-8.623224,A8467
41.177331,-8.589537,A8468
41.154156,-8.657703,A8469
41.154786,-8.630676,A8470
41.167872,-8.613792,A8471
41.171976,-8.566047,A8472
41.144481,-8.605935,A8473
41.148936,-8.584155,A8474
41.146668,-8.585172,A8475
41.150592,-8.62317,A8476
41.148126,-8.642772,A8477
41.157423,-8.621406,A8478
41.141736,-8.618868,A8479
41.204916,-8.599356,A8480
41.166504,-8.632701,A8481
41.180085,-8.586,A8482
41.166585,-8.620317,A8483
41.237433,-8.670204,A8484
41.201784,-8.578323,A8485
41.163129,-8.585568,A8486
41.206995,-8.688186,A8487
41.188869,-8.588646,A8488
41.145732,-8.614935,A8489
41.140584,-8.610669,A8490
41.147604,-8.609796,A8491
41.16006,-8.578935,A8492
41.167746,-8.585424,A8493
41.151438,-8.597457,A8494
41.179986,-8.650386,A8495
41.153805,-8.665389,A8496
41.184477,-8.696295,A8497
41.193234,-8.696682,A8498
41.199822,-8.708517,A8499
41.147541,-8.620227,A8500
41.144427,-8.606043,A8501
41.164155,-8.650377,A8502
41.167467,-8.622351,A8503
41.146974,-8.596611,A8504
41.153598,-8.649603,A8505
41.164731,-8.583102,A8506
41.152419,-8.635617,A8507
41.154291,-8.64963,A8508
41.15556,-8.600346,A8509
41.165415,-8.608563,A8510
41.166756,-8.609931,A8511
41.008833,-8.639667,A8512
41.037687,-8.645553,A8513
41.140971,-8.614728,A8514
41.1498,-8.583849,A8515
41.224635,-8.548551,A8516
41.140728,-8.610597,A8517
41.151384,-8.66565,A8518
41.163201,-8.584074,A8519
41.154975,-8.61336,A8520
41.148576,-8.648757,A8521
41.161068,-8.604108,A8522
41.153553,-8.567982,A8523
41.171706,-8.611524,A8524
41.18364,-8.683695,A8525
41.154642,-8.581302,A8526
41.154453,-8.649684,A8527
41.16492,-8.669214,A8528
41.154192,-8.649702,A8529
41.159205,-8.683497,A8530
41.152617,-8.56719,A8531
41.125257,-8.641872,A8532
41.100606,-8.641719,A8533
41.163156,-8.620866,A8534
41.154309,-8.67393,A8535
41.144472,-8.60481,A8536
41.162139,-8.635653,A8537
41.18013,-8.690544,A8538
41.150574,-8.621082,A8539
41.165226,-8.653248,A8540
41.175027,-8.558568,A8541
41.189652,-8.55963,A8542
41.146686,-8.611083,A8543
41.137641,-8.613486,A8544
41.158746,-8.593245,A8545
41.148648,-8.597853,A8546
41.187285,-8.635788,A8547
41.15142,-8.597466,A8548
41.131368,-8.626122,A8549
41.163237,-8.58951,A8550
41.181723,-8.669475,A8551
41.150952,-8.598276,A8552
41.16339,-8.58969,A8553
41.161293,-8.640729,A8554
41.162319,-8.634078,A8555
41.163336,-8.590032,A8556
41.181453,-8.609364,A8557
41.161023,-8.631612,A8558
41.167836,-8.571483,A8559
41.167188,-8.617932,A8560
41.179644,-8.601903,A8561
41.144328,-8.609049,A8562
41.154678,-8.630802,A8563
41.146065,-8.610804,A8564
41.140953,-8.6148,A8565
41.151636,-8.614296,A8566
41.145975,-8.612793,A8567
41.148756,-8.643105,A8568
41.151969,-8.606133,A8569
41.14719,-8.603829,A8570
41.148828,-8.585631,A8571
41.174046,-8.582562,A8572
41.164101,-8.601273,A8573
41.163633,-8.675046,A8574
41.203593,-8.570997,A8575
41.156136,-8.570619,A8576
41.173236,-8.565885,A8577
41.15007,-8.62092,A8578
41.238342,-8.670456,A8579
41.164317,-8.582724,A8580
41.227407,-8.623242,A8581
41.161428,-8.633079,A8582
41.147991,-8.607735,A8583
41.150034,-8.627778,A8584
41.118732,-8.622333,A8585
41.136822,-8.644176,A8586
41.146587,-8.611569,A8587
41.160087,-8.578908,A8588
41.127228,-8.622324,A8589
41.155452,-8.579988,A8590
41.140881,-8.610075,A8591
41.184927,-8.63244,A8592
41.156694,-8.679699,A8593
41.152473,-8.6256,A8594
41.149935,-8.674191,A8595
41.15907,-8.642259,A8596
41.138046,-8.611848,A8597
41.158584,-8.630046,A8598
41.155668,-8.627337,A8599
41.144625,-8.645913,A8600
41.159403,-8.638623,A8601
41.16006,-8.592462,A8602
41.187141,-8.504541,A8603
41.146686,-8.605215,A8604
41.181129,-8.65431,A8605
41.149656,-8.676045,A8606
41.164524,-8.636859,A8607
41.151717,-8.605476,A8608
41.162085,-8.555274,A8609
41.171022,-8.604837,A8610
41.159124,-8.60445,A8611
41.148306,-8.617941,A8612
41.176134,-8.632152,A8613
41.150583,-8.646678,A8614
41.150205,-8.607411,A8615
41.210829,-8.561016,A8616
41.162778,-8.614314,A8617
41.142663,-8.574741,A8618
41.162265,-8.660583,A8619
41.136984,-8.61687,A8620
41.150628,-8.62596,A8621
41.150691,-8.647677,A8622
41.165937,-8.578593,A8623
41.170365,-8.60832,A8624
41.156739,-8.679042,A8625
41.177106,-8.608545,A8626
41.202657,-8.692713,A8627
41.140413,-8.613036,A8628
41.227596,-8.622144,A8629
41.187771,-8.699175,A8630
41.188986,-8.696988,A8631
41.180895,-8.654238,A8632
41.136921,-8.61759,A8633
41.166954,-8.59725,A8634
41.187789,-8.699202,A8635
41.175945,-8.62749,A8636
41.157504,-8.669412,A8637
41.233248,-8.623746,A8638
41.153346,-8.567073,A8639
41.163093,-8.613837,A8640
41.140782,-8.610165,A8641
41.183253,-8.600373,A8642
41.160051,-8.635266,A8643
41.155254,-8.602686,A8644
41.161284,-8.640576,A8645
41.184531,-8.661663,A8646
41.205852,-8.553726,A8647
41.15331,-8.60346,A8648
41.166792,-8.649711,A8649
41.157369,-8.652051,A8650
41.140728,-8.610534,A8651
41.174667,-8.565192,A8652
41.144967,-8.616501,A8653
41.156163,-8.654967,A8654
41.202756,-8.692812,A8655
41.176197,-8.585649,A8656
41.147433,-8.587035,A8657
41.196717,-8.308404,A8658
41.149746,-8.676126,A8659
41.143176,-8.60913,A8660
41.136345,-8.608176,A8661
41.149701,-8.676135,A8662
41.167638,-8.639829,A8663
41.166324,-8.650404,A8664
41.140701,-8.610777,A8665
41.154309,-8.646363,A8666
41.161779,-8.651781,A8667
41.156946,-8.65422,A8668
41.153499,-8.655561,A8669
41.153562,-8.567991,A8670
41.142807,-8.611821,A8671
41.181417,-8.612541,A8672
41.134446,-8.630874,A8673
41.152221,-8.606943,A8674
41.194278,-8.690823,A8675
41.150304,-8.61471,A8676
41.172327,-8.642619,A8677
41.157468,-8.648019,A8678
41.176944,-8.685297,A8679
41.143572,-8.647236,A8680
41.180949,-8.654247,A8681
41.145795,-8.610804,A8682
41.165964,-8.579493,A8683
41.15673,-8.641593,A8684
41.137515,-8.614062,A8685
41.148108,-8.642772,A8686
41.156685,-8.66421,A8687
41.23692,-8.670033,A8688
41.149737,-8.610345,A8689
41.171022,-8.612811,A8690
41.16159,-8.601075,A8691
41.152752,-8.621613,A8692
41.173398,-8.605728,A8693
41.164245,-8.614998,A8694
41.154552,-8.602416,A8695
41.157729,-8.661465,A8696
41.14098,-8.614611,A8697
41.167278,-8.646732,A8698
41.142321,-8.647524,A8699
41.159277,-8.638551,A8700
41.147028,-8.61516,A8701
41.153562,-8.607717,A8702
41.15268,-8.6328,A8703
41.156217,-8.663724,A8704
41.148531,-8.616087,A8705
41.154453,-8.589123,A8706
41.152095,-8.597142,A8707
41.134707,-8.614224,A8708
41.151744,-8.609661,A8709
41.123952,-8.583822,A8710
41.138037,-8.624763,A8711
41.180769,-8.637111,A8712
41.123772,-8.614701,A8713
41.152104,-8.60616,A8714
41.180823,-8.65422,A8715
41.172309,-8.587602,A8716
41.159169,-8.601156,A8717
41.166099,-8.628111,A8718
41.163219,-8.584047,A8719
41.159241,-8.630343,A8720
41.154615,-8.618958,A8721
41.159808,-8.630757,A8722
41.155308,-8.67024,A8723
41.154435,-8.630739,A8724
41.174253,-8.610138,A8725
41.148009,-8.6076,A8726
41.145066,-8.604423,A8727
41.159079,-8.638551,A8728
41.152986,-8.65503,A8729
41.180796,-8.692776,A8730
41.242194,-8.608545,A8731
41.16627,-8.623566,A8732
41.142609,-8.574669,A8733
41.154219,-8.646606,A8734
41.218056,-8.551575,A8735
41.18229,-8.653662,A8736
41.174316,-8.592498,A8737
41.150475,-8.6076,A8738
41.145093,-8.60724,A8739
41.178438,-8.578215,A8740
41.14962,-8.673768,A8741
41.148846,-8.585586,A8742
41.17518,-8.565237,A8743
41.140755,-8.610714,A8744
41.152698,-8.669052,A8745
41.146785,-8.619966,A8746
41.23026,-8.587584,A8747
41.160132,-8.621163,A8748
41.149467,-8.611326,A8749
41.163615,-8.582778,A8750
41.165928,-8.618148,A8751
41.173596,-8.58717,A8752
41.140521,-8.636004,A8753
41.140503,-8.612775,A8754
41.140431,-8.612802,A8755
41.157297,-8.577243,A8756
41.159889,-8.640738,A8757
41.150232,-8.620938,A8758
41.148585,-8.611245,A8759
41.147829,-8.614539,A8760
41.153787,-8.591103,A8761
41.14278,-8.57466,A8762
41.140719,-8.610813,A8763
41.174253,-8.584344,A8764
41.150079,-8.652897,A8765
41.236434,-8.669961,A8766
41.187744,-8.554995,A8767
41.153265,-8.594928,A8768
41.140584,-8.612802,A8769
41.144157,-8.64117,A8770
41.160843,-8.607591,A8771
41.147847,-8.606511,A8772
41.149521,-8.668296,A8773
41.147532,-8.621865,A8774
41.141574,-8.613171,A8775
41.174919,-8.565336,A8776
41.168826,-8.637606,A8777
41.147424,-8.587305,A8778
41.151915,-8.62362,A8779
41.169357,-8.584245,A8780
41.171517,-8.628615,A8781
41.125383,-8.605242,A8782
41.175081,-8.565498,A8783
41.149143,-8.611173,A8784
41.171256,-8.614647,A8785
41.151015,-8.622522,A8786
41.158359,-8.653419,A8787
41.163759,-8.668161,A8788
41.182776,-8.598618,A8789
41.161401,-8.640945,A8790
41.164029,-8.597718,A8791
41.162103,-8.682984,A8792
41.143356,-8.610399,A8793
41.14062,-8.636085,A8794
41.148927,-8.613036,A8795
41.171193,-8.61282,A8796
41.097195,-8.610741,A8797
41.142681,-8.574705,A8798
41.195079,-8.69013,A8799
41.18085,-8.654247,A8800
41.154264,-8.64999,A8801
41.148999,-8.626986,A8802
41.187654,-8.597322,A8803
41.161419,-8.640414,A8804
41.159871,-8.604441,A8805
41.159655,-8.590131,A8806
41.170617,-8.620164,A8807
41.153229,-8.508366,A8808
41.144445,-8.61192,A8809
41.162328,-8.64405,A8810
41.158323,-8.682795,A8811
41.163471,-8.59014,A8812
41.125095,-8.604261,A8813
41.155092,-8.630559,A8814
41.141583,-8.612946,A8815
41.145786,-8.61084,A8816
41.150097,-8.607339,A8817
41.13342,-8.612505,A8818
41.151132,-8.649954,A8819
41.145921,-8.614476,A8820
41.140521,-8.616033,A8821
41.154354,-8.649918,A8822
41.154291,-8.649576,A8823
41.154813,-8.666379,A8824
41.099427,-8.590437,A8825
41.150853,-8.598825,A8826
41.14782,-8.606403,A8827
41.183775,-8.613306,A8828
41.148756,-8.615574,A8829
41.1606,-8.569098,A8830
41.181804,-8.652969,A8831
41.184684,-8.602488,A8832
41.152194,-8.606988,A8833
41.148864,-8.585613,A8834
41.159871,-8.640666,A8835
41.251887,-8.646057,A8836
41.180913,-8.654265,A8837
41.151447,-8.614827,A8838
41.144229,-8.641575,A8839
41.156793,-8.628543,A8840
41.159385,-8.637498,A8841
41.13702,-8.625321,A8842
41.149791,-8.620956,A8843
41.149953,-8.620974,A8844
41.154219,-8.649918,A8845
41.137542,-8.614098,A8846
41.17959,-8.62425,A8847
41.149368,-8.614215,A8848
