RequestTime,tripDistance,lat,lon,street_marker,aim_marker
68763,1845.3190574683504,41.144526,-8.606295,A3622,A8622
68774,5137.829018679143,41.141313,-8.614062,A3623,A8623
68859,3104.7932293069966,41.15025,-8.607159,A3624,A8624
68942,3160.430423467935,41.142672,-8.574705,A3625,A8625
68947,1479.2417087787453,41.164326,-8.645949,A3626,A8626
68953,1961.3711956584648,41.141196,-8.613945,A3627,A8627
68956,1116.6362447349013,41.154327,-8.649405,A3628,A8628
68981,2890.3926030525017,41.141232,-8.613972,A3629,A8629
68991,3651.54600833828,41.152464,-8.634789,A3630,A8630
68997,8033.879528159861,41.182758,-8.600121,A3631,A8631
68999,1092.199102496896,41.140683,-8.61552,A3632,A8632
69026,3451.5855188234427,41.153877,-8.674083,A3633,A8633
69028,3183.732064310526,41.160096,-8.64072,A3634,A8634
69217,1548.6579577315913,41.154255,-8.649342,A3635,A8635
69239,4632.197054225461,41.15925,-8.659755,A3636,A8636
69253,2440.620189367873,41.163192,-8.584317,A3637,A8637
69265,2468.364898672496,41.149197,-8.599275,A3638,A8638
69323,3214.708511026536,41.179131,-8.632134,A3639,A8639
69338,4171.060732707257,41.173569,-8.654715,A3640,A8640
69353,3832.917686197937,41.145624,-8.610804,A3641,A8641
69392,1871.672208816868,41.167296,-8.649549,A3642,A8642
69400,1035.5484128257024,41.153796,-8.596026,A3643,A8643
69413,6609.685124308881,41.161041,-8.60418,A3644,A8644
69421,1725.4903887308926,41.147811,-8.608797,A3645,A8645
69442,1230.9874736216043,41.147541,-8.587908,A3646,A8646
69539,4565.00384699074,41.152554,-8.607735,A3647,A8647
69539,5610.232176746362,41.180355,-8.582598,A3648,A8648
69603,4058.682885666075,41.181678,-8.600454,A3649,A8649
69665,549.6235748275499,41.149296,-8.653959,A3650,A8650
69683,8476.208957146258,41.166297,-8.679591,A3651,A8651
69686,1533.2210754998607,41.182713,-8.600148,A3652,A8652
69688,3275.8284265815937,41.161275,-8.640477,A3653,A8653
69697,1670.3784847097372,41.162715,-8.614332,A3654,A8654
69723,9445.988656011714,41.140701,-8.615592,A3655,A8655
69761,622.5765964566748,41.146002,-8.61246,A3656,A8656
69769,6243.340871603789,41.171994,-8.611164,A3657,A8657
69788,4747.561026531652,41.149593,-8.673723,A3658,A8658
69795,4786.770899863494,41.149602,-8.673813,A3659,A8659
69809,2507.5476132276312,41.179473,-8.624412,A3660,A8660
69822,1143.1989058636586,41.146029,-8.611245,A3661,A8661
69831,2634.8348913901536,41.145561,-8.610822,A3662,A8662
69835,4743.490039301139,41.149611,-8.673858,A3663,A8663
69849,3233.169682025599,41.147316,-8.620497,A3664,A8664
69853,7099.957604127616,41.148621,-8.585649,A3665,A8665
69877,8267.646235214972,41.159808,-8.639883,A3666,A8666
69903,3283.447801578025,41.18049,-8.58258,A3667,A8667
69909,1259.2200288387437,41.153571,-8.605692,A3668,A8668
69919,1382.3530479329374,41.150178,-8.620965,A3669,A8669
69932,3632.2349853576175,41.151303,-8.609625,A3670,A8670
69949,699.1501929843604,41.154948,-8.630388,A3671,A8671
69965,1665.4175901235724,41.161104,-8.620956,A3672,A8672
69968,1987.2078688288625,41.147658,-8.655921,A3673,A8673
70029,1342.109028243508,41.173659,-8.654679,A3674,A8674
70051,5471.486128294951,41.171076,-8.599923,A3675,A8675
70058,1033.4869678353678,41.145786,-8.610705,A3676,A8676
70068,3879.563995999415,41.161077,-8.604108,A3677,A8677
70092,2405.6771326873304,41.138298,-8.638461,A3678,A8678
70114,3396.940443883408,41.161221,-8.640576,A3679,A8679
70116,1579.9135541878431,41.180472,-8.582382,A3680,A8680
70142,2750.3319469297858,41.154165,-8.646921,A3681,A8681
70146,3147.192588655528,41.181525,-8.671698,A3682,A8682
70150,9569.67540859346,41.140251,-8.614314,A3683,A8683
70153,2523.6922749459777,41.157153,-8.602056,A3684,A8684
70157,1158.2781621059376,41.142699,-8.574741,A3685,A8685
70214,24526.342597748782,41.182704,-8.600166,A3686,A8686
70228,5988.065528398802,41.172084,-8.611191,A3687,A8687
70237,2113.978073202544,41.161923,-8.613495,A3688,A8688
70242,1105.8893346455152,41.146065,-8.611038,A3689,A8689
70248,3327.2625659062046,41.159223,-8.638551,A3690,A8690
70285,3144.8521226891767,41.149386,-8.611182,A3691,A8691
70300,1453.8069681428858,41.159277,-8.635806,A3692,A8692
70305,4458.282506499444,41.1795,-8.624412,A3693,A8693
70323,1328.510599864873,41.154957,-8.630559,A3694,A8694
70348,857.3390310242144,41.154255,-8.649495,A3695,A8695
70351,2271.470221303608,41.146353,-8.631072,A3696,A8696
70365,1501.4174833645882,41.159754,-8.639703,A3697,A8697
70380,1578.7831681886405,41.148594,-8.585613,A3698,A8698
70391,1295.826135021817,41.142771,-8.596386,A3699,A8699
70391,1450.0257833461376,41.179725,-8.629677,A3700,A8700
70421,1770.76038826155,41.148018,-8.619804,A3701,A8701
70434,2252.7741757135304,41.163111,-8.584299,A3702,A8702
70452,5165.444369548027,41.149611,-8.67366,A3703,A8703
70472,1425.4637436317555,41.156793,-8.600058,A3704,A8704
70477,1417.2768792368856,41.159763,-8.639658,A3705,A8705
70479,1329.4126693902333,41.155866,-8.663715,A3706,A8706
70492,1806.5531382167544,41.177151,-8.663769,A3707,A8707
70507,3421.152083320801,41.144472,-8.606502,A3708,A8708
70574,1879.323533484191,41.164272,-8.650449,A3709,A8709
70583,1315.1163229692545,41.152878,-8.623359,A3710,A8710
70626,5119.659160478812,41.1597,-8.639928,A3711,A8711
70705,3135.5351078380336,41.184963,-8.641368,A3712,A8712
70783,3983.5076691641375,41.16474,-8.583165,A3713,A8713
70802,2523.740517731201,41.141304,-8.614089,A3714,A8714
70810,4759.846733335502,41.147748,-8.608752,A3715,A8715
70831,7231.692460966144,41.17959,-8.629146,A3716,A8716
70849,1734.2214042960836,41.157378,-8.628363,A3717,A8717
70852,1984.584730682248,41.157414,-8.628138,A3718,A8718
70889,1571.288242847791,41.17257,-8.612883,A3719,A8719
70900,1053.0979413672062,41.146146,-8.612613,A3720,A8720
70990,4442.700387498054,41.200623,-8.566929,A3721,A8721
71059,1341.497309108512,41.157477,-8.628237,A3722,A8722
71067,1341.8099489341118,41.156946,-8.618085,A3723,A8723
71098,4849.957471400242,41.144715,-8.606313,A3724,A8724
71125,2340.956967282414,41.162049,-8.613756,A3725,A8725
71126,3799.1202436014014,41.142753,-8.615178,A3726,A8726
71128,2436.3823846874525,41.159493,-8.629461,A3727,A8727
71141,2922.7118475662896,41.183037,-8.653527,A3728,A8728
71215,1151.3368792213373,41.151978,-8.627211,A3729,A8729
71240,1172.8941665440248,41.158071,-8.595081,A3730,A8730
71291,1446.64456160883,41.154507,-8.649864,A3731,A8731
71294,3790.409348853983,41.148036,-8.619885,A3732,A8732
71365,2121.805245284803,41.161464,-8.604603,A3733,A8733
71385,708.2871424725913,41.15295,-8.610003,A3734,A8734
71392,3258.916150320096,41.183199,-8.596926,A3735,A8735
71483,1632.8218679228464,41.163156,-8.584326,A3736,A8736
71485,3692.648279225453,41.16132,-8.640594,A3737,A8737
71516,1293.129269695456,41.140368,-8.612946,A3738,A8738
71556,2977.3804613493257,41.144679,-8.606313,A3739,A8739
71584,975.4924833767124,41.141259,-8.613954,A3740,A8740
71597,537.0593383723976,41.144616,-8.606277,A3741,A8741
71680,3790.24748943388,41.148972,-8.620704,A3742,A8742
71717,3682.162024477159,41.148585,-8.585613,A3743,A8743
71766,3634.6045342814778,41.154327,-8.64936,A3744,A8744
71779,2566.922304255468,41.160069,-8.640756,A3745,A8745
71797,3285.49548507192,41.154552,-8.618913,A3746,A8746
71841,1756.2880934561738,41.148522,-8.585685,A3747,A8747
71848,4063.72129565344,41.148495,-8.585667,A3748,A8748
71863,1297.7120305402584,41.152977,-8.59149,A3749,A8749
71867,2379.173417963069,41.16528,-8.657541,A3750,A8750
71885,2879.9172013855687,41.148513,-8.585613,A3751,A8751
71902,1230.2538212277789,41.160645,-8.616141,A3752,A8752
71917,5273.641089161962,41.138055,-8.611713,A3753,A8753
71949,3845.0514666484783,41.148531,-8.585604,A3754,A8754
71960,3186.0203716604888,41.146119,-8.617563,A3755,A8755
71990,1848.2126242205409,41.148549,-8.585595,A3756,A8756
72054,1511.800142421332,41.157036,-8.613,A3757,A8757
72073,4592.121181491532,41.148621,-8.585622,A3758,A8758
72080,3589.420058549954,41.140647,-8.615511,A3759,A8759
72144,4856.188588711055,41.161473,-8.640864,A3760,A8760
72157,10572.913850694353,41.148576,-8.585649,A3761,A8761
72219,3038.136861474127,41.140764,-8.61048,A3762,A8762
72220,3304.844282535797,41.14107,-8.613981,A3763,A8763
72265,3051.257969037899,41.147577,-8.611335,A3764,A8764
72295,9490.16042619067,41.146092,-8.612568,A3765,A8765
72370,4158.524493436065,41.18247,-8.604099,A3766,A8766
72375,3387.4085241032617,41.146758,-8.609796,A3767,A8767
72396,3136.6175945610075,41.157513,-8.643789,A3768,A8768
72480,1490.481172789117,41.148261,-8.624493,A3769,A8769
72537,6015.42298004163,41.156289,-8.643627,A3770,A8770
72558,4113.291271003252,41.144751,-8.625195,A3771,A8771
72559,1658.183451224018,41.152635,-8.604693,A3772,A8772
72595,1567.5616214309407,41.180427,-8.58258,A3773,A8773
72610,643.157517409514,41.145741,-8.606817,A3774,A8774
72655,2573.8476129928617,41.159826,-8.639874,A3775,A8775
72656,2801.7041082746687,41.147667,-8.586612,A3776,A8776
72663,10648.960129585064,41.159322,-8.672994,A3777,A8777
72789,1359.1343093531275,41.147937,-8.619804,A3778,A8778
72850,2844.899372039896,41.159484,-8.580132,A3779,A8779
72892,2583.6532034885327,41.166819,-8.61327,A3780,A8780
72904,1985.8513139602785,41.14809,-8.619795,A3781,A8781
72906,2898.7060404322783,41.149143,-8.599248,A3782,A8782
73056,3484.7576042580977,41.161194,-8.604774,A3783,A8783
73158,3427.801223694078,41.154183,-8.649378,A3784,A8784
73164,3435.7985789717923,41.154327,-8.649369,A3785,A8785
73194,2992.5350038061138,41.150367,-8.611695,A3786,A8786
73203,3270.38364041093,41.140656,-8.611236,A3787,A8787
73208,1291.4919440654928,41.140287,-8.612964,A3788,A8788
73299,3823.3881376715103,41.16726,-8.649513,A3789,A8789
73313,2425.776045269356,41.148549,-8.585658,A3790,A8790
73330,2200.9195375541062,41.16627,-8.570736,A3791,A8791
73357,3040.139831951214,41.14071,-8.610768,A3792,A8792
73362,3035.7063316346807,41.142708,-8.57475,A3793,A8793
73385,5911.450020806536,41.180823,-8.654256,A3794,A8794
73422,3560.344704078627,41.145687,-8.610885,A3795,A8795
73431,8873.191185924272,41.159853,-8.639802,A3796,A8796
73544,9858.81333998474,41.1606,-8.666856,A3797,A8797
73593,1419.400864754697,41.163156,-8.584218,A3798,A8798
73745,2122.8023280879133,41.158818,-8.605215,A3799,A8799
73802,2589.66570384869,41.149395,-8.61111,A3800,A8800
73804,1173.8327562278157,41.150286,-8.606907,A3801,A8801
73808,875.9450968164796,41.140683,-8.610876,A3802,A8802
73812,9141.18848218534,41.151546,-8.559432,A3803,A8803
73826,4441.548498393239,41.153859,-8.67411,A3804,A8804
73844,3347.779167289686,41.15421,-8.649378,A3805,A8805
73861,5403.323454755101,41.140674,-8.611065,A3806,A8806
73919,3502.690686181112,41.182731,-8.600139,A3807,A8807
73949,4724.751703722115,41.161005,-8.640648,A3808,A8808
73976,1838.2566644097155,41.160726,-8.60508,A3809,A8809
74030,687.6993038146816,41.163165,-8.584326,A3810,A8810
74053,2392.9008389270475,41.156874,-8.607699,A3811,A8811
74064,2149.3312345600743,41.144715,-8.606448,A3812,A8812
74095,4037.331693911315,41.149143,-8.599203,A3813,A8813
74115,3842.6825371099126,41.182731,-8.600175,A3814,A8814
74119,3036.5661466218608,41.144625,-8.606448,A3815,A8815
74120,1530.0658877530068,41.144571,-8.606412,A3816,A8816
74160,1963.943763683859,41.157531,-8.630046,A3817,A8817
74204,2415.796850674305,41.159808,-8.639856,A3818,A8818
74207,1366.7925128850377,41.180508,-8.582607,A3819,A8819
74230,1606.377918728965,41.161752,-8.660079,A3820,A8820
74268,905.5826580551144,41.162409,-8.587143,A3821,A8821
74275,6749.738979818825,41.144418,-8.606052,A3822,A8822
74318,1703.246510665099,41.151942,-8.627211,A3823,A8823
74319,3884.982383514097,41.170266,-8.660655,A3824,A8824
74345,915.555750051002,41.142717,-8.620209,A3825,A8825
74354,3524.854437156449,41.173578,-8.654706,A3826,A8826
74393,8236.672951194501,41.153805,-8.67411,A3827,A8827
74441,3218.602171922701,41.140359,-8.612919,A3828,A8828
74582,8884.490384516901,41.140404,-8.612847,A3829,A8829
74604,5223.23158403374,41.150286,-8.606943,A3830,A8830
74605,3348.762546051757,41.141403,-8.613909,A3831,A8831
74619,733.5000816288613,41.155011,-8.630604,A3832,A8832
74622,4583.846591286067,41.154957,-8.630658,A3833,A8833
74657,3334.8987730355407,41.156703,-8.679654,A3834,A8834
74658,1786.8187935606622,41.158782,-8.583201,A3835,A8835
74659,1285.8307001395135,41.148594,-8.585604,A3836,A8836
74674,1704.3274901545046,41.180103,-8.604198,A3837,A8837
74682,8776.739141806458,41.146119,-8.612496,A3838,A8838
74809,5862.7264398958905,41.156532,-8.679906,A3839,A8839
74851,1396.6966463778836,41.157765,-8.628543,A3840,A8840
74861,3053.9185146719547,41.14854,-8.648793,A3841,A8841
74863,2122.6389013872977,41.151312,-8.609652,A3842,A8842
74946,4202.17359037144,41.157423,-8.630271,A3843,A8843
74968,2209.0685707610883,41.14035,-8.612892,A3844,A8844
74978,634.3228980975257,41.145471,-8.607411,A3845,A8845
74992,1772.2143553091194,41.161077,-8.604801,A3846,A8846
75041,4030.038484262608,41.167305,-8.649612,A3847,A8847
75102,5284.774141458543,41.176431,-8.585568,A3848,A8848
75118,1948.7156182611177,41.157477,-8.628309,A3849,A8849
75119,6352.278996587006,41.166549,-8.685063,A3850,A8850
75226,3191.7053082769994,41.154291,-8.649405,A3851,A8851
75304,3464.151394621132,41.140404,-8.613009,A3852,A8852
75304,3440.542557285404,41.140449,-8.61291,A3853,A8853
75324,2542.0524949633573,41.161896,-8.637579,A3854,A8854
75354,6539.29637011025,41.157675,-8.60184,A3855,A8855
75370,1662.9846664176632,41.140386,-8.612991,A3856,A8856
75389,1742.642305152698,41.148558,-8.585667,A3857,A8857
75400,2849.335867185472,41.160933,-8.628768,A3858,A8858
75410,2910.908189904132,41.154201,-8.649495,A3859,A8859
75482,4522.596729226169,41.141448,-8.616645,A3860,A8860
75489,6752.154387817741,41.148594,-8.585577,A3861,A8861
75496,3840.8286276918498,41.150268,-8.606997,A3862,A8862
75501,1347.1051279193898,41.140575,-8.611596,A3863,A8863
75503,3953.536571859076,41.182713,-8.600202,A3864,A8864
75518,4789.744310446801,41.148477,-8.585631,A3865,A8865
75527,8598.383155636418,41.182686,-8.600076,A3866,A8866
75547,5595.511799577038,41.169717,-8.589249,A3867,A8867
75581,1540.0254015336277,41.160933,-8.62821,A3868,A8868
75599,2585.418529790812,41.145471,-8.610822,A3869,A8869
75606,3809.797852457535,41.148909,-8.672715,A3870,A8870
75637,1949.8790549315152,41.148009,-8.619804,A3871,A8871
75638,4235.422417971059,41.175117,-8.627643,A3872,A8872
75639,1239.7552030705856,41.140395,-8.612982,A3873,A8873
75667,1263.040973880378,41.140404,-8.612802,A3874,A8874
75669,3423.9906459395497,41.145498,-8.610795,A3875,A8875
75691,954.7372965136176,41.146056,-8.612523,A3876,A8876
75703,4160.282690897441,41.144652,-8.606367,A3877,A8877
75712,1307.5921102515824,41.160987,-8.616735,A3878,A8878
75722,924.5516957795152,41.16069,-8.628498,A3879,A8879
75737,6215.766508330704,41.156154,-8.680617,A3880,A8880
75766,929.1693975436706,41.170059,-8.653194,A3881,A8881
75834,2051.472676599447,41.166963,-8.627103,A3882,A8882
75882,7659.241041220073,41.172012,-8.611209,A3883,A8883
75916,1133.664805174241,41.141349,-8.613801,A3884,A8884
75979,886.6329219383864,41.140413,-8.61282,A3885,A8885
75984,3262.7027096648017,41.141232,-8.613729,A3886,A8886
76002,1133.3612321391329,41.151753,-8.647452,A3887,A8887
76049,6159.666391614103,41.187699,-8.59743,A3888,A8888
76084,3512.5145509490776,41.159385,-8.579943,A3889,A8889
76130,3015.6133098377063,41.140665,-8.615502,A3890,A8890
76155,855.1624273167806,41.140692,-8.610498,A3891,A8891
76185,3730.563720594517,41.153274,-8.650782,A3892,A8892
76188,3084.782948821729,41.161824,-8.648577,A3893,A8893
76281,10286.498646178796,41.15754,-8.628489,A3894,A8894
76291,4963.262242507004,41.157675,-8.671167,A3895,A8895
76298,2643.70125700624,41.154273,-8.649423,A3896,A8896
76319,1636.7716873223412,41.173551,-8.654724,A3897,A8897
76351,7207.8349425525585,41.183163,-8.688294,A3898,A8898
76373,3302.106235401882,41.147955,-8.619858,A3899,A8899
76377,2228.7913750829784,41.148819,-8.585622,A3900,A8900
76386,4184.071619393219,41.176998,-8.557488,A3901,A8901
76408,5583.485493524201,41.149683,-8.673732,A3902,A8902
76424,1274.7157902440767,41.140449,-8.612703,A3903,A8903
76490,9292.10858350918,41.146776,-8.62002,A3904,A8904
76491,1607.2710969870643,41.14071,-8.615475,A3905,A8905
76518,1294.6337977193248,41.140593,-8.611515,A3906,A8906
76529,1469.5088518818732,41.154255,-8.613279,A3907,A8907
76539,2002.735065577025,41.140683,-8.615664,A3908,A8908
76576,5844.750858159864,41.142591,-8.603172,A3909,A8909
76582,1594.2535889620692,41.149152,-8.599257,A3910,A8910
76604,1598.9002487247724,41.160933,-8.628813,A3911,A8911
76609,4977.952791390119,41.140557,-8.612469,A3912,A8912
76616,5440.650882861668,41.167584,-8.596755,A3913,A8913
76655,1021.9767300440096,41.152797,-8.621595,A3914,A8914
76661,1145.9560698025905,41.141259,-8.613819,A3915,A8915
76667,4009.768438522144,41.182722,-8.600238,A3916,A8916
76669,742.8039993338318,41.140449,-8.612721,A3917,A8917
76669,8415.973690617213,41.147847,-8.608698,A3918,A8918
76678,1282.4025870065016,41.140503,-8.612631,A3919,A8919
76687,5099.0925658672695,41.163156,-8.584236,A3920,A8920
76695,8892.217058597673,41.182722,-8.600067,A3921,A8921
76736,4401.733377878486,41.145552,-8.610867,A3922,A8922
76796,732.1014710973441,41.140701,-8.615502,A3923,A8923
76806,4774.205791637436,41.161077,-8.640648,A3924,A8924
76819,3736.401776999578,41.151393,-8.614638,A3925,A8925
76850,1864.0038153988628,41.157117,-8.660088,A3926,A8926
76916,2040.3118784751337,41.161095,-8.604144,A3927,A8927
76942,9333.314242685648,41.165964,-8.612127,A3928,A8928
76971,9543.005917866429,41.161266,-8.576649,A3929,A8929
77000,3045.5155974287354,41.14917,-8.599275,A3930,A8930
77062,2522.142210663385,41.161626,-8.615754,A3931,A8931
77103,20841.09442260128,41.199309,-8.339238,A3932,A8932
77117,1605.860743961507,41.151294,-8.609625,A3933,A8933
77128,555.7534985291647,41.150358,-8.595135,A3934,A8934
77136,3633.310312132248,41.15385,-8.67411,A3935,A8935
77140,1179.1650551080766,41.144409,-8.60643,A3936,A8936
77162,2346.7354691988567,41.148099,-8.612289,A3937,A8937
77171,3763.1659365588857,41.14071,-8.610696,A3938,A8938
77223,1203.3866865080597,41.169654,-8.589231,A3939,A8939
77262,1962.073460446247,41.157432,-8.63028,A3940,A8940
77293,1293.2067535940002,41.140242,-8.61291,A3941,A8941
77322,4270.259257725618,41.159349,-8.60463,A3942,A8942
77342,1017.0053177462406,41.146551,-8.609643,A3943,A8943
77390,3490.6389804587816,41.149143,-8.599221,A3944,A8944
77425,5888.780694439542,41.162697,-8.591283,A3945,A8945
77427,2898.2445695660995,41.138964,-8.609571,A3946,A8946
77432,3687.255755391829,41.14035,-8.612982,A3947,A8947
77531,2178.704549142271,41.169663,-8.589276,A3948,A8948
77532,3255.422660303373,41.154903,-8.630568,A3949,A8949
77540,1525.339973598111,41.154462,-8.64936,A3950,A8950
77563,2760.866163979068,41.148585,-8.585685,A3951,A8951
77602,2833.3010719274225,41.140746,-8.615421,A3952,A8952
77636,1286.1352755070627,41.163255,-8.584272,A3953,A8953
77682,5848.601558495735,41.095386,-8.633835,A3954,A8954
77694,3939.209157146827,41.147928,-8.619948,A3955,A8955
77721,1989.542704763148,41.170743,-8.665569,A3956,A8956
77735,3849.240748867552,41.166927,-8.626086,A3957,A8957
77738,4832.692783074899,41.149125,-8.6112,A3958,A8958
77738,1828.259170326305,41.159376,-8.57997,A3959,A8959
77758,2384.4962928626305,41.167152,-8.62326,A3960,A8960
77796,7083.115369258713,41.155722,-8.641881,A3961,A8961
77798,2167.174452047278,41.140341,-8.613,A3962,A8962
77824,1334.3988889944646,41.162544,-8.66187,A3963,A8963
77829,4011.44265170261,41.172039,-8.611227,A3964,A8964
77836,5261.8995994367015,41.182713,-8.600094,A3965,A8965
77868,2973.046566876942,41.140818,-8.610057,A3966,A8966
77894,1681.5957091387695,41.15502,-8.630658,A3967,A8967
77896,2483.735103133603,41.146164,-8.617626,A3968,A8968
77923,581.6011854436738,41.146812,-8.620011,A3969,A8969
77969,1951.836450962632,41.151924,-8.60553,A3970,A8970
77977,3639.7037863803375,41.140386,-8.612928,A3971,A8971
77981,2528.089321479911,41.166873,-8.613279,A3972,A8972
77989,559.232963520147,41.16933,-8.586819,A3973,A8973
77995,3616.783073693581,41.140296,-8.613054,A3974,A8974
78075,1405.2484508830266,41.151258,-8.645274,A3975,A8975
78086,995.5696436224988,41.140656,-8.615682,A3976,A8976
78111,1845.747297794716,41.141223,-8.613837,A3977,A8977
78192,2467.0347834611566,41.146029,-8.612532,A3978,A8978
78205,4685.272937847175,41.149152,-8.599266,A3979,A8979
78235,1421.4269991902495,41.150457,-8.627337,A3980,A8980
78248,1905.4680934869948,41.162517,-8.635932,A3981,A8981
78319,4016.1314059568463,41.176386,-8.585622,A3982,A8982
78403,805.917762003292,41.140341,-8.613027,A3983,A8983
78424,10577.000117660216,41.141295,-8.6139,A3984,A8984
78432,3078.816956064713,41.147973,-8.619894,A3985,A8985
78442,2192.485508970396,41.169303,-8.618742,A3986,A8986
78453,1555.8704861746994,41.160384,-8.570475,A3987,A8987
78456,17843.326536964694,41.16438,-8.593524,A3988,A8988
78495,2768.303191570659,41.161014,-8.64081,A3989,A8989
78528,2731.444436566704,41.15133,-8.610705,A3990,A8990
78533,8826.300667718433,41.154318,-8.649594,A3991,A8991
78683,1903.941225290812,41.144697,-8.606565,A3992,A8992
78740,5282.129905238379,41.176359,-8.585658,A3993,A8993
78748,1280.6405520652263,41.140548,-8.61201,A3994,A8994
78783,3400.4665799326312,41.141034,-8.610291,A3995,A8995
78817,2225.020875510096,41.148531,-8.585613,A3996,A8996
78817,2219.131016093193,41.148648,-8.585667,A3997,A8997
78834,3695.4160739192007,41.163183,-8.584371,A3998,A8998
78907,6311.745704216724,41.147046,-8.589654,A3999,A8999
78950,1972.913134142284,41.145606,-8.610822,A4000,A9000
79025,4107.0212623648495,41.141187,-8.613972,A4001,A9001
79031,5143.082494627916,41.173533,-8.612208,A4002,A9002
79034,5376.199444003438,41.148603,-8.585694,A4003,A9003
79041,1211.646499128373,41.14035,-8.612937,A4004,A9004
79051,1670.838704993136,41.148585,-8.585712,A4005,A9005
79106,1234.0001208695944,41.151321,-8.609679,A4006,A9006
79161,3610.561254486445,41.150853,-8.650611,A4007,A9007
79177,5828.084365986999,41.156532,-8.679933,A4008,A9008
79279,3329.20938176745,41.146083,-8.611704,A4009,A9009
79316,3092.686613529719,41.148927,-8.649009,A4010,A9010
79325,4485.577177034573,41.15763,-8.678637,A4011,A9011
79352,1821.328354796719,41.157765,-8.627625,A4012,A9012
79363,2399.6333673117497,41.140827,-8.610093,A4013,A9013
79378,1295.9696439113409,41.145966,-8.612559,A4014,A9014
79432,2089.592008429531,41.140341,-8.612973,A4015,A9015
79439,2444.8826659362744,41.154444,-8.642286,A4016,A9016
79449,2953.8027152847217,41.140908,-8.610066,A4017,A9017
79562,1665.583605553397,41.144769,-8.606268,A4018,A9018
79577,1256.5652887677086,41.161464,-8.656893,A4019,A9019
79629,3124.117293522573,41.182713,-8.60022,A4020,A9020
79660,3328.0265723475927,41.141304,-8.614026,A4021,A9021
79680,2149.174092399374,41.157252,-8.628462,A4022,A9022
79705,3378.8298984686567,41.147946,-8.619822,A4023,A9023
79732,1578.4644371411334,41.159439,-8.663913,A4024,A9024
79773,2956.943600399591,41.147658,-8.60868,A4025,A9025
79798,3817.846777838999,41.185638,-8.59797,A4026,A9026
79803,1233.6374927320967,41.154813,-8.580816,A4027,A9027
79805,15386.900338780426,41.146047,-8.612577,A4028,A9028
79832,1886.8119009193367,41.145615,-8.610948,A4029,A9029
79836,2679.0469352809,41.16762,-8.649108,A4030,A9030
79916,3377.9546906335854,41.163147,-8.584371,A4031,A9031
80000,2628.8683425509043,41.157999,-8.593524,A4032,A9032
80011,2258.212443475094,41.146119,-8.617617,A4033,A9033
80033,1150.340984369445,41.154318,-8.597682,A4034,A9034
80052,3653.367853697213,41.159781,-8.639829,A4035,A9035
80103,2357.756643302865,41.182704,-8.600121,A4036,A9036
80122,4371.947860263952,41.18796,-8.662635,A4037,A9037
80155,2607.5638081528714,41.145534,-8.610975,A4038,A9038
80183,1345.3311680479665,41.157225,-8.595324,A4039,A9039
80197,9098.069866242304,41.140935,-8.610111,A4040,A9040
80282,3694.4394559597904,41.176431,-8.668926,A4041,A9041
80287,2849.5732581939824,41.148981,-8.586,A4042,A9042
80291,1276.3265886415188,41.140377,-8.613018,A4043,A9043
80337,40707.74156604646,41.146857,-8.620074,A4044,A9044
80443,8167.783260729879,41.153598,-8.605755,A4045,A9045
80450,1030.998839800693,41.179707,-8.589735,A4046,A9046
80522,3759.591667696944,41.161086,-8.604837,A4047,A9047
80569,3017.3254867344613,41.140674,-8.610777,A4048,A9048
80578,2941.679484717552,41.140683,-8.615529,A4049,A9049
80584,2100.220809077804,41.157342,-8.628174,A4050,A9050
80604,2063.310237972142,41.156451,-8.641701,A4051,A9051
80629,6928.648599635848,41.14917,-8.59914,A4052,A9052
80654,2970.184277869855,41.177304,-8.559666,A4053,A9053
80674,725.1587055850506,41.140404,-8.613,A4054,A9054
80689,2474.7491120602963,41.16312,-8.584389,A4055,A9055
80694,1709.9205385407547,41.14863,-8.585604,A4056,A9056
80704,3229.5826031617257,41.140386,-8.613063,A4057,A9057
80732,3324.530032333216,41.156532,-8.679897,A4058,A9058
80733,1266.22343657806,41.140368,-8.612973,A4059,A9059
80745,1426.3580211978376,41.152041,-8.627274,A4060,A9060
80780,6041.13750664281,41.146317,-8.611479,A4061,A9061
80790,4226.457164189632,41.145633,-8.610903,A4062,A9062
80804,1559.4116325575524,41.161527,-8.601345,A4063,A9063
80831,2491.733081040445,41.140395,-8.613018,A4064,A9064
80837,965.2265001219685,41.146056,-8.617698,A4065,A9065
80862,3299.050386549197,41.14035,-8.612946,A4066,A9066
80892,3330.8424354343792,41.141205,-8.614062,A4067,A9067
80894,1709.4202142762742,41.154921,-8.630676,A4068,A9068
81071,1206.6386011638488,41.161365,-8.60013,A4069,A9069
81115,1890.0600234205908,41.142357,-8.617599,A4070,A9070
81148,1411.726064827825,41.146803,-8.611515,A4071,A9071
81196,2771.6303999952406,41.160987,-8.628678,A4072,A9072
81209,3750.312965765395,41.146002,-8.612667,A4073,A9073
81274,2077.227253811012,41.142393,-8.61741,A4074,A9074
81292,4812.037918535761,41.157468,-8.628372,A4075,A9075
81309,1417.2206231916396,41.143374,-8.618139,A4076,A9076
81334,802.602533061753,41.140377,-8.613045,A4077,A9077
81334,1655.1858074036404,41.161023,-8.6049,A4078,A9078
81357,869.6448304599819,41.14125,-8.614107,A4079,A9079
81420,2111.9138819601094,41.159763,-8.640009,A4080,A9080
